Date,Ambulance Trust,Count of Handovers Over 15 Minutes,Handover Compliance,% of Handovers Over 15 Minutes,Count of Handovers Over 30 Minutes,% of Handovers Over 30 Minutes,Count of Handovers Over 60 Minutes,% of Handovers Over 60 Minutes,Count of Handovers Over 90 Minutes,% of Handovers Over 90 Minutes,Hours lost for Handovers over 15 minutes,Hours lost for Handovers over 30 minutes,Hours lost for Handovers over 60 minutes,Longest Handover (mm.m),Mean Handover Time (mm.m),90th Centile Handover Time (mm.m),Total Handover Time (hh.h),Average Time Lost for Handovers over 15 minutes per Handover (hh.h)
29-Jun-21,SECAmb,703,91.72%,57.72%,160,13.14%,47,3.86%,21,1.72%,157.5,69.09,28.73,207.95,21.19,36.5,430.11,0.13
29-Jun-21,SWAS,790,100.00%,55.01%,392,27.30%,192,13.37%,113,7.87%,448.08,310.23,175.04,279.78,30.82,75.09,737.67,0.31
29-Jun-21,WMAS,898,90.99%,52.61%,253,14.82%,87,5.10%,42,2.46%,248.02,128.84,53.25,239.42,21.83,39.13,621.19,0.15
29-Jun-21,YAS,338,54.55%,52.16%,127,19.60%,25,3.86%,4,0.62%,91.34,36.85,8.8,187,20.2,38.48,218.14,0.14
30-Jun-21,EEAST,832,92.54%,61.49%,209,15.45%,45,3.33%,18,1.33%,191.62,80.7,29.96,246.73,21.98,39.17,495.54,0.14
30-Jun-21,EMAS,906,100.00%,68.27%,263,19.82%,58,4.37%,22,1.66%,536.53,170.02,47.38,328.6,24.15,42.42,534.23,0.4
30-Jun-21,IOW,9,98.18%,16.67%,0,0.00%,0,0.00%,0,0.00%,0.7,0,0,24.12,12.12,18.57,10.91,0.01
30-Jun-21,LAS,"1,146",90.34%,66.24%,279,16.13%,21,1.21%,21,1.21%,216.02,57.85,11.83,253.45,21,33.08,605.64,0.12
30-Jun-21,NEAS,269,81.22%,56.04%,57,11.88%,12,2.50%,8,1.67%,55.92,38.07,18.84,150.3,19.99,62.38,159.93,0.12
30-Jun-21,NWAS,750,74.53%,59.34%,189,14.95%,35,2.77%,15,1.19%,161.21,60.44,18.37,175.22,20.96,36.95,441.47,0.13
30-Jun-21,SCAS,394,88.62%,47.30%,100,12.00%,51,6.12%,33,3.96%,136.74,87.1,52.46,241.12,22.57,49.09,313.41,0.16
30-Jun-21,SECAmb,667,91.73%,57.30%,141,12.11%,29,2.49%,9,0.77%,121.68,41.02,10.32,133.37,19.7,32.88,382.14,0.1
30-Jun-21,SWAS,668,100.00%,46.07%,297,20.48%,144,9.93%,92,6.34%,347.33,237.66,141.55,284.55,25.9,61.37,625.87,0.24
30-Jun-21,WMAS,"1,062",88.86%,61.07%,369,21.22%,162,9.32%,93,5.35%,393.66,238.36,121.73,231.9,27.05,61.19,783.96,0.23
30-Jun-21,YAS,390,75.54%,41.53%,148,15.76%,39,4.15%,6,0.64%,111.87,52.48,11.67,173.53,17.97,35.14,281.22,0.12
01-Jul-21,EEAST,837,92.22%,62.46%,222,16.57%,69,5.15%,30,2.24%,222.67,111.37,46.33,215.15,23.55,43.16,525.85,0.17
01-Jul-21,EMAS,911,100.00%,68.24%,294,22.02%,85,6.37%,27,2.02%,547.9,197.33,57.29,194.17,25.2,48.23,560.61,0.41
01-Jul-21,IOW,7,97.73%,16.28%,0,0.00%,0,0.00%,0,0.00%,0.18,0,0,18.12,11.26,15.78,8.07,0
01-Jul-21,LAS,"1,070",90.67%,62.57%,282,16.49%,13,0.76%,13,0.76%,202.89,50.8,5.54,138.25,20.5,31.22,584.17,0.12
01-Jul-21,NEAS,289,79.11%,58.27%,75,15.12%,4,0.81%,0,0.00%,49.76,30.62,3.24,66.48,19.31,54.96,159.64,0.1
01-Jul-21,NWAS,783,74.58%,61.08%,237,18.49%,61,4.76%,24,1.87%,207.46,94.22,33.76,241.8,23.09,44.47,493.45,0.16
01-Jul-21,SCAS,407,85.24%,46.67%,77,8.83%,11,1.26%,5,0.57%,70.31,20.77,5.18,142.68,17.49,28.11,254.12,0.08
01-Jul-21,SECAmb,650,92.14%,56.57%,134,11.66%,31,2.70%,17,1.48%,135.81,56.63,24.42,201.6,20.39,36.2,390.44,0.12
01-Jul-21,SWAS,656,100.00%,44.60%,327,22.23%,169,11.49%,115,7.82%,452.39,338.21,220.94,393.1,29.64,67.7,726.68,0.31
01-Jul-21,WMAS,988,88.34%,58.22%,278,16.38%,113,6.66%,59,3.48%,304.84,170.46,84.23,201.62,24.03,46.09,679.52,0.18
01-Jul-21,YAS,410,76.88%,43.57%,173,18.38%,52,5.53%,19,2.02%,141.9,74.26,24.72,145.47,19.74,41.83,309.66,0.15
02-Jul-21,EEAST,945,92.72%,65.08%,282,19.42%,104,7.16%,38,2.62%,278.76,145.37,60.81,270.42,25.22,51.1,610.24,0.19
02-Jul-21,EMAS,905,100.00%,70.21%,296,22.96%,84,6.52%,40,3.10%,565.51,208,67.76,247.62,26.23,46.93,563.41,0.44
02-Jul-21,IOW,3,97.44%,7.89%,0,0.00%,0,0.00%,0,0.00%,0.05,0,0,16.48,10.88,14.72,6.89,0
02-Jul-21,LAS,"1,058",88.76%,63.77%,268,16.15%,19,1.15%,19,1.15%,199.21,50.24,3.25,94.28,20.64,32.74,570.64,0.12
02-Jul-21,NEAS,292,79.87%,57.48%,65,12.80%,14,2.76%,9,1.77%,62.27,40.75,20.38,170.15,20.5,63.26,173.55,0.12
02-Jul-21,NWAS,725,77.16%,59.28%,200,16.35%,39,3.19%,12,0.98%,162.85,61.88,19.72,258.57,21.25,37.04,433.12,0.13
02-Jul-21,SCAS,389,85.53%,45.08%,94,10.89%,37,4.29%,23,2.67%,99.62,51.92,23.76,168.37,19.46,39.13,279.96,0.12
02-Jul-21,SECAmb,609,92.12%,54.23%,110,9.80%,25,2.23%,7,0.62%,107.94,37.69,12.98,172.1,19,31.8,355.6,0.1
02-Jul-21,SWAS,613,100.00%,43.48%,283,20.07%,142,10.07%,90,6.38%,364.01,263.77,166.87,334.53,26.7,62.39,627.45,0.26
02-Jul-21,WMAS,992,89.54%,58.84%,334,19.81%,140,8.30%,72,4.27%,343.54,203.55,97.93,241.93,25.64,50.62,720.37,0.2
02-Jul-21,YAS,474,77.48%,49.02%,210,21.72%,79,8.17%,43,4.45%,197.73,118,54.6,238.55,23.44,52.74,377.77,0.2
03-Jul-21,EEAST,816,92.16%,62.53%,186,14.25%,45,3.45%,21,1.61%,184.49,82.11,34.59,298.98,22.06,39.29,479.82,0.14
03-Jul-21,EMAS,760,100.00%,63.07%,200,16.60%,31,2.57%,13,1.08%,432.4,124.45,34.07,279.7,22.13,39.63,444.42,0.36
03-Jul-21,IOW,1,95.92%,2.13%,0,0.00%,0,0.00%,0,0.00%,0.08,0,0,19.85,9.94,13.78,7.79,0
03-Jul-21,LAS,848,77.94%,61.85%,201,14.66%,10,0.73%,10,0.73%,142.09,30.16,1.8,87.48,19.53,29.88,446.36,0.1
03-Jul-21,NEAS,294,80.87%,60.49%,83,17.08%,19,3.91%,9,1.85%,72.36,54.43,25.83,163.28,22.24,64.79,180.13,0.15
03-Jul-21,NWAS,737,76.23%,58.77%,177,14.11%,31,2.47%,12,0.96%,154.68,58.06,17.38,153.67,20.58,39.21,430.18,0.12
03-Jul-21,SCAS,291,86.06%,36.84%,41,5.19%,9,1.14%,2,0.25%,41.92,11.87,2.82,118.6,15.38,23.4,202.47,0.05
03-Jul-21,SECAmb,557,94.26%,52.15%,80,7.49%,9,0.84%,1,0.09%,76.54,15.96,2.27,111.63,17.51,26.68,311.71,0.07
03-Jul-21,SWAS,620,100.00%,44.35%,332,23.75%,149,10.66%,78,5.58%,340.03,228.28,117.18,252.63,25.94,59.6,604.41,0.24
03-Jul-21,WMAS,837,89.33%,52.08%,241,15.00%,85,5.29%,40,2.49%,232.17,122.3,53.14,195.12,21.83,42.18,584.8,0.14
03-Jul-21,YAS,377,78.41%,41.52%,162,17.84%,57,6.28%,19,2.09%,136.5,74.22,26.29,177.78,19.5,40.64,295.1,0.15
04-Jul-21,EEAST,838,93.41%,63.58%,213,16.16%,74,5.61%,35,2.66%,228.68,115.53,53.5,276.05,24.08,44.05,528.86,0.17
04-Jul-21,EMAS,783,100.00%,64.55%,247,20.36%,86,7.09%,52,4.29%,521.77,201.65,82.18,242.83,25.76,51.01,520.79,0.43
04-Jul-21,IOW,9,95.24%,15.00%,3,5.00%,1,1.67%,0,0.00%,1.97,1.04,0.16,69.48,12.9,15.73,12.9,0.03
04-Jul-21,LAS,"1,008",88.79%,64.91%,266,17.13%,25,1.61%,25,1.61%,199.5,57.35,9.69,119.4,21.2,34.13,548.61,0.13
04-Jul-21,NEAS,280,77.39%,59.70%,89,18.98%,28,5.97%,12,2.56%,80.59,64.96,36.88,164.87,23.55,67.04,184.05,0.17
04-Jul-21,NWAS,735,77.06%,56.84%,175,13.53%,38,2.94%,17,1.31%,157.18,58.85,20.75,156.63,20.35,36.79,438.62,0.12
04-Jul-21,SCAS,280,89.20%,36.08%,23,2.96%,0,0.00%,0,0.00%,28.2,2.66,0,55.12,14.41,20.37,186.31,0.04
04-Jul-21,SECAmb,550,94.28%,49.11%,63,5.63%,4,0.36%,1,0.09%,66.76,10.05,1.21,95.08,16.42,25.53,306.55,0.06
04-Jul-21,SWAS,636,100.00%,42.91%,244,16.46%,70,4.72%,35,2.36%,212.68,112.69,44.58,230.15,19.97,40.42,493.23,0.14
04-Jul-21,WMAS,864,91.42%,51.67%,189,11.30%,43,2.57%,21,1.26%,177.66,70.82,25.85,188.62,19.46,33.32,542.25,0.11
04-Jul-21,YAS,415,75.10%,43.41%,187,19.56%,71,7.43%,42,4.39%,175.13,105.75,48.92,176.42,22.1,45.75,352.16,0.18
05-Jul-21,EEAST,887,91.90%,64.09%,302,21.82%,116,8.38%,55,3.97%,320.8,189.08,94.72,297.08,27.44,53.76,633.06,0.23
05-Jul-21,EMAS,905,100.00%,70.65%,368,28.73%,187,14.60%,123,9.60%,757.4,413.2,229.17,335.83,35.51,83.92,758.04,0.59
05-Jul-21,IOW,6,100.00%,11.11%,0,0.00%,0,0.00%,0,0.00%,0.5,0,0,24.53,10.61,15.5,9.55,0.01
05-Jul-21,LAS,"1,074",89.27%,64.20%,342,20.44%,82,4.90%,82,4.90%,310.26,148.76,61.2,309.42,24.55,44.38,684.43,0.19
05-Jul-21,NEAS,293,71.59%,64.25%,112,24.56%,40,8.77%,23,5.04%,110.17,91.72,58.15,197.65,27.91,77.95,212.13,0.24
05-Jul-21,NWAS,783,73.59%,62.99%,228,18.34%,76,6.11%,37,2.98%,237.04,125.05,62.98,292.65,24.88,48.77,515.51,0.19
05-Jul-21,SCAS,414,87.25%,47.26%,135,15.41%,49,5.59%,25,2.85%,141.45,84.17,42.81,212.05,22.48,47.35,328.24,0.16
05-Jul-21,SECAmb,675,90.94%,57.45%,191,16.26%,49,4.17%,14,1.19%,161.16,70,19.44,153.17,21.62,42.06,423.37,0.14
05-Jul-21,SWAS,767,100.00%,50.90%,391,25.95%,199,13.21%,126,8.36%,512.57,378.26,240.05,470,32.25,81.61,810,0.34
05-Jul-21,WMAS,"1,079",90.00%,61.48%,438,24.96%,219,12.48%,110,6.27%,502.48,333.8,179.72,301.43,30.59,73.84,894.69,0.29
05-Jul-21,YAS,479,78.06%,48.78%,229,23.32%,102,10.39%,42,4.28%,212.48,129.62,55.82,193.15,24.11,55.64,394.65,0.22
06-Jul-21,EEAST,911,90.07%,67.88%,321,23.92%,155,11.55%,88,6.56%,352.33,216.73,107.46,187.48,29.52,58.04,660.25,0.26
06-Jul-21,EMAS,842,100.00%,68.18%,344,27.85%,123,9.96%,75,6.07%,578.92,274.52,119.36,251.12,29.7,62.55,611.4,0.47
06-Jul-21,IOW,8,95.65%,18.18%,1,2.27%,1,2.27%,1,2.27%,2.1,1.23,0.73,103.97,13.83,18.97,10.14,0.05
06-Jul-21,LAS,"1,087",88.41%,66.93%,366,22.54%,46,2.83%,46,2.83%,267.43,100.76,24.18,200.85,23.41,39.26,633.54,0.16
06-Jul-21,NEAS,292,77.29%,61.73%,103,21.78%,40,8.46%,20,4.23%,102.22,84.58,55.28,204.72,26.23,73.1,206.8,0.22
06-Jul-21,NWAS,774,74.35%,64.02%,208,17.20%,57,4.71%,34,2.81%,225.8,119.7,66.17,310.67,24.72,48.02,498.13,0.19
06-Jul-21,SCAS,336,82.06%,47.39%,116,16.36%,69,9.73%,28,3.95%,136.33,86.78,42.98,253.8,24.36,41.48,287.8,0.19
06-Jul-21,SECAmb,655,93.84%,57.36%,152,13.31%,28,2.45%,8,0.70%,121.18,40.64,9.77,116.28,19.74,33.56,375.8,0.11
06-Jul-21,SWAS,722,100.00%,50.77%,406,28.55%,244,17.16%,166,11.67%,607.73,475.88,322.78,397.72,37.51,87.47,889.08,0.43
06-Jul-21,WMAS,978,90.64%,60.44%,350,21.63%,186,11.50%,111,6.86%,440.61,296.78,172.81,294.95,29.83,65.14,804.43,0.27
06-Jul-21,YAS,484,76.76%,52.90%,242,26.45%,66,7.21%,33,3.61%,194.46,109.19,41.99,221.4,24.13,52.72,367.92,0.21
07-Jul-21,EEAST,911,92.74%,65.45%,273,19.61%,83,5.96%,31,2.23%,250.25,119.78,45.02,226.25,24.51,45.67,568.7,0.18
07-Jul-21,EMAS,845,100.00%,68.04%,311,25.04%,98,7.89%,57,4.59%,578.01,262.78,107.39,285.3,28.32,61.06,586.23,0.47
07-Jul-21,IOW,10,97.62%,24.39%,1,2.44%,0,0.00%,0,0.00%,0.92,0.05,0,33.1,12.9,19.33,8.81,0.02
07-Jul-21,LAS,"1,021",88.43%,66.13%,279,18.07%,36,2.33%,36,2.33%,225.82,82.56,23.37,204.55,22.34,34.66,574.87,0.15
07-Jul-21,NEAS,250,75.13%,55.93%,67,14.99%,13,2.91%,3,0.67%,53.19,38.1,15.07,146.83,20.41,57.44,152.03,0.12
07-Jul-21,NWAS,746,78.73%,56.13%,187,14.07%,47,3.54%,13,0.98%,158.35,61.42,18.37,133.07,20.21,34.95,447.72,0.12
07-Jul-21,SCAS,330,85.14%,44.65%,112,15.16%,50,6.77%,32,4.33%,116,71.61,34.57,169.13,22.05,39.7,271.57,0.16
07-Jul-21,SECAmb,621,93.09%,54.91%,140,12.38%,41,3.63%,9,0.80%,127.71,51.9,15.76,141.8,20.06,34.9,378.18,0.11
07-Jul-21,SWAS,624,100.00%,45.88%,287,21.10%,141,10.37%,85,6.25%,342.25,238.47,134.01,305.8,26.72,62.39,605.75,0.25
07-Jul-21,WMAS,935,90.44%,59.18%,325,20.57%,147,9.30%,82,5.19%,371.41,235.14,126.91,273.98,27.43,58.61,722.41,0.24
07-Jul-21,YAS,440,76.21%,48.89%,226,25.11%,88,9.78%,41,4.56%,203.08,124.38,51.95,196.98,24.68,53.48,370.21,0.23
08-Jul-21,EEAST,942,92.78%,62.63%,255,16.95%,58,3.86%,20,1.33%,218.4,91.26,28.57,213.08,22.18,43.28,555.94,0.15
08-Jul-21,EMAS,890,100.00%,67.99%,295,22.54%,68,5.19%,43,3.28%,546.9,204.7,69.35,188.08,25.43,47.41,554.73,0.42
08-Jul-21,IOW,7,95.24%,17.50%,0,0.00%,0,0.00%,0,0.00%,0.56,0,0,29.62,11.9,17.72,7.93,0.01
08-Jul-21,LAS,"1,074",88.87%,65.93%,321,19.71%,30,1.84%,30,1.84%,233.76,71.84,13.91,220.63,22.16,34.97,601.69,0.14
08-Jul-21,NEAS,290,73.84%,60.80%,81,16.98%,25,5.24%,15,3.14%,76.99,57.96,34.61,163.23,23.15,65.65,184.05,0.16
08-Jul-21,NWAS,775,75.14%,59.62%,202,15.54%,42,3.23%,12,0.92%,175.51,64.99,18.5,177.98,21.37,38.29,462.95,0.14
08-Jul-21,SCAS,374,88.71%,42.89%,58,6.65%,9,1.03%,1,0.11%,53.59,14.64,2.33,95.85,16.26,24.31,236.29,0.06
08-Jul-21,SECAmb,635,93.10%,54.09%,109,9.28%,21,1.79%,7,0.60%,102.86,32.99,8.13,125.5,18.48,31.36,361.54,0.09
08-Jul-21,SWAS,662,100.00%,46.72%,290,20.47%,122,8.61%,73,5.15%,336.73,227.53,134.49,319.52,25.73,65.19,607.67,0.24
08-Jul-21,WMAS,959,89.85%,57.02%,362,21.52%,168,9.99%,104,6.18%,421.66,277.24,155.72,307.98,28.37,61.02,795.3,0.25
08-Jul-21,YAS,478,76.05%,50.00%,236,24.69%,66,6.90%,22,2.30%,182.93,99.9,32.63,178.35,23.01,48.92,366.67,0.19
09-Jul-21,EEAST,946,91.60%,67.24%,294,20.90%,94,6.68%,51,3.62%,303.01,166.12,84.66,250.03,26.83,52.35,629.09,0.22
09-Jul-21,EMAS,834,100.00%,65.31%,244,19.11%,61,4.78%,28,2.19%,499.63,173.34,54.41,187.2,23.97,42.15,510.14,0.39
09-Jul-21,IOW,4,97.62%,9.76%,0,0.00%,0,0.00%,0,0.00%,0.14,0,0,17.92,10.79,14.6,7.37,0
09-Jul-21,LAS,"1,030",90.35%,64.33%,323,20.17%,38,2.37%,38,2.37%,224.86,72.96,8.2,95.75,21.8,36.34,581.63,0.14
09-Jul-21,NEAS,279,70.98%,64.43%,74,17.09%,21,4.85%,7,1.62%,66.31,46.16,25.32,150.78,22.67,62.67,163.57,0.15
09-Jul-21,NWAS,806,79.44%,59.62%,231,17.09%,44,3.25%,15,1.11%,184.88,72.41,19.62,207.45,21.44,41.22,483.09,0.14
09-Jul-21,SCAS,386,82.38%,48.55%,116,14.59%,56,7.04%,42,5.28%,165.49,112.91,73.51,243.93,25.24,52.13,334.39,0.21
09-Jul-21,SECAmb,635,91.26%,55.27%,157,13.66%,32,2.79%,8,0.70%,126.72,47.71,12.03,127.6,19.96,35.45,382.23,0.11
09-Jul-21,SWAS,645,100.00%,46.94%,298,21.69%,144,10.48%,79,5.75%,337.65,229.9,129.17,367.13,26.13,57.68,598.41,0.25
09-Jul-21,WMAS,949,87.96%,58.76%,289,17.89%,105,6.50%,54,3.34%,283.7,150.81,67.11,185.58,23.96,46.55,644.89,0.18
09-Jul-21,YAS,469,78.38%,48.10%,214,21.95%,65,6.67%,17,1.74%,168.56,88.68,25.15,150.43,21.45,44.39,348.54,0.17
10-Jul-21,EEAST,916,93.72%,68.15%,224,16.67%,45,3.35%,17,1.26%,203.16,77,24.55,196.87,22.81,40.36,511.02,0.15
10-Jul-21,EMAS,791,100.00%,64.47%,202,16.46%,46,3.75%,20,1.63%,447.69,131.3,35.18,215.93,22.44,38.82,458.81,0.36
10-Jul-21,IOW,1,100.00%,2.17%,0,0.00%,0,0.00%,0,0.00%,0,0,0,15.02,10.18,13.52,7.8,0
10-Jul-21,LAS,903,87.51%,61.39%,202,13.73%,18,1.22%,18,1.22%,160.8,40.81,9.87,131.42,19.86,31.11,486.85,0.11
10-Jul-21,NEAS,262,73.79%,59.28%,81,18.33%,14,3.17%,6,1.36%,60.72,44.62,17.61,146.83,21.52,60.23,158.56,0.14
10-Jul-21,NWAS,753,78.74%,58.42%,182,14.12%,21,1.63%,3,0.23%,141.54,41.31,7.37,166.85,19.86,33.12,426.6,0.11
10-Jul-21,SCAS,316,88.90%,40.25%,73,9.30%,25,3.18%,6,0.76%,66.12,28.7,8.64,121.83,17.46,29.48,228.47,0.08
10-Jul-21,SECAmb,612,93.58%,53.83%,110,9.67%,18,1.58%,4,0.35%,96.76,26.33,5.17,136.13,18.36,29.24,347.91,0.09
10-Jul-21,SWAS,621,100.00%,43.70%,284,19.99%,111,7.81%,47,3.31%,264.48,161.27,71.65,240.7,22.35,51.6,529.33,0.19
10-Jul-21,WMAS,985,91.28%,58.08%,286,16.86%,98,5.78%,46,2.71%,278.63,144.12,64.06,236.23,23.21,43.99,655.97,0.16
10-Jul-21,YAS,479,77.57%,51.12%,217,23.16%,80,8.54%,33,3.52%,185.84,102.73,37.29,169.58,23.47,46.9,366.59,0.2
11-Jul-21,EEAST,830,93.22%,60.98%,221,16.24%,56,4.11%,18,1.32%,194.86,83.07,21.33,194.4,22.04,39.17,500.04,0.14
11-Jul-21,EMAS,717,100.00%,62.95%,222,19.49%,65,5.71%,30,2.63%,432.15,154.8,49.18,239.57,24.14,44.29,458.28,0.38
11-Jul-21,IOW,4,92.50%,10.81%,1,2.70%,0,0.00%,0,0.00%,0.52,0.08,0,34.88,11.83,14.7,7.3,0.01
11-Jul-21,LAS,967,89.80%,62.79%,232,15.06%,9,0.58%,9,0.58%,161.91,34.12,3,143.77,19.7,30.27,505.56,0.11
11-Jul-21,NEAS,262,77.76%,57.21%,50,10.92%,3,0.66%,0,0.00%,39.61,20.48,2.75,80.43,18.34,53.16,140.02,0.09
11-Jul-21,NWAS,753,79.02%,57.13%,165,12.52%,25,1.90%,5,0.38%,138.62,42.41,8.18,126.48,19.43,32.96,426.87,0.11
11-Jul-21,SCAS,267,88.47%,37.03%,35,4.85%,1,0.14%,0,0.00%,32,4.77,0.08,64.53,14.91,22.09,179.12,0.04
11-Jul-21,SECAmb,491,94.85%,46.81%,76,7.24%,7,0.67%,0,0.00%,67.99,14.78,0.82,79.78,16.89,26.32,295.35,0.06
11-Jul-21,SWAS,530,100.00%,40.24%,196,14.88%,64,4.86%,35,2.66%,204.24,119.89,61.81,317.3,20.43,42.88,448.36,0.16
11-Jul-21,WMAS,906,91.30%,56.06%,261,16.15%,76,4.70%,25,1.55%,227.96,104.46,32.67,181.35,21.78,41.56,586.73,0.14
11-Jul-21,YAS,421,78.81%,44.74%,168,17.85%,40,4.25%,10,1.06%,123.02,54.89,13.65,148.78,18.86,38.78,295.84,0.13
12-Jul-21,EEAST,968,88.19%,67.18%,357,24.77%,160,11.10%,86,5.97%,415.66,269.29,153.79,353,31.01,68.28,744.86,0.29
12-Jul-21,EMAS,970,100.00%,70.96%,397,29.04%,127,9.29%,55,4.02%,669.28,315.93,122.62,238.5,30.21,62.76,688.26,0.49
12-Jul-21,IOW,0,100.00%,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0,0,14.97,10.03,12.82,6.18,0
12-Jul-21,LAS,"1,101",89.82%,65.30%,343,20.34%,45,2.67%,45,2.67%,255.67,93.03,23.81,167.98,22.61,38.28,635.22,0.15
12-Jul-21,NEAS,330,76.09%,67.76%,134,27.52%,46,9.45%,27,5.54%,123.39,102.94,64.74,167.13,28.67,77.82,232.72,0.25
12-Jul-21,NWAS,857,76.65%,63.20%,250,18.44%,45,3.32%,16,1.18%,200.53,77.83,21.71,206.93,22.34,41.66,504.94,0.15
12-Jul-21,SCAS,467,85.54%,49.95%,162,17.33%,76,8.13%,49,5.24%,198.16,130.37,81.19,299.45,25.67,54.52,400.05,0.21
12-Jul-21,SECAmb,737,93.90%,59.87%,190,15.43%,45,3.66%,17,1.38%,166.25,71.14,21.54,199.35,21.48,40.11,440.69,0.14
12-Jul-21,SWAS,745,100.00%,49.21%,371,24.50%,158,10.44%,89,5.88%,470.98,342.76,219.92,600.07,30.31,77.96,764.79,0.31
12-Jul-21,WMAS,"1,065",89.55%,59.46%,450,25.13%,196,10.94%,115,6.42%,499.59,329.46,181.07,380,30.11,72.13,898.85,0.28
12-Jul-21,YAS,489,78.94%,49.59%,233,23.63%,95,9.63%,53,5.38%,220.74,138.3,63.15,199.1,24.65,54.07,405.04,0.22
13-Jul-21,EEAST,898,92.37%,69.29%,279,21.53%,78,6.02%,36,2.78%,274.29,146.06,73.09,369.23,26.59,52.85,574.29,0.21
13-Jul-21,EMAS,853,100.00%,68.35%,332,26.60%,120,9.62%,55,4.41%,606.22,289.27,134.22,390.68,29.98,62.94,623.66,0.49
13-Jul-21,IOW,7,100.00%,13.46%,0,0.00%,0,0.00%,0,0.00%,0.18,0,0,18.82,11.18,15.6,9.69,0
13-Jul-21,LAS,"1,189",90.20%,67.67%,356,20.26%,43,2.45%,43,2.45%,259.67,85.43,17.3,144,22.39,36.06,655.68,0.15
13-Jul-21,NEAS,329,77.36%,66.87%,112,22.76%,23,4.67%,7,1.42%,83.44,62.65,27.18,137.35,23.94,63.91,196.34,0.17
13-Jul-21,NWAS,795,69.62%,64.11%,266,21.45%,65,5.24%,26,2.10%,222.49,102.79,36.2,211.3,24.32,48.51,502.56,0.18
13-Jul-21,SCAS,430,88.85%,49.94%,115,13.36%,45,5.23%,36,4.18%,131.85,76.6,41.38,183.85,22.06,42.88,316.54,0.15
13-Jul-21,SECAmb,686,91.39%,62.14%,157,14.22%,34,3.08%,13,1.18%,139.97,53.79,15.21,156.62,21.25,37.47,391.08,0.13
13-Jul-21,SWAS,791,100.00%,55.86%,437,30.86%,236,16.67%,156,11.02%,584.31,440.2,281.72,321.43,36.94,87.98,871.87,0.41
13-Jul-21,WMAS,959,88.97%,58.58%,381,23.27%,171,10.45%,91,5.56%,416.59,266.19,137.36,258.87,28.65,63.55,781.55,0.25
13-Jul-21,YAS,454,79.97%,47.79%,199,20.95%,71,7.47%,32,3.37%,174.91,100.5,40.62,170.05,22.27,45.19,352.54,0.18
14-Jul-21,EEAST,852,92.67%,62.42%,278,20.37%,88,6.45%,51,3.74%,281.86,160.94,81.08,464,25.97,51.98,590.84,0.21
14-Jul-21,EMAS,810,100.00%,65.11%,200,16.08%,35,2.81%,14,1.13%,448.84,123.57,29.76,220.15,22.17,37.32,459.75,0.36
14-Jul-21,IOW,4,88.10%,10.81%,0,0.00%,0,0.00%,0,0.00%,0.28,0,0,21.63,11.39,14.87,7.02,0.01
14-Jul-21,LAS,"1,098",89.33%,68.67%,333,20.83%,34,2.13%,34,2.13%,239.65,74.83,15.58,166.48,22.63,36.38,603.21,0.15
14-Jul-21,NEAS,329,78.34%,65.93%,104,20.84%,27,5.41%,9,1.80%,85.53,63.51,31.38,131.42,23.77,64.59,197.69,0.17
14-Jul-21,NWAS,730,71.94%,61.50%,247,20.81%,79,6.66%,41,3.45%,230.09,119.32,53.27,232.48,25.08,52.29,496.08,0.19
14-Jul-21,SCAS,413,84.39%,50.24%,131,15.94%,52,6.33%,33,4.01%,140.68,83.79,44.89,241.1,23.17,46.78,317.44,0.17
14-Jul-21,SECAmb,668,92.01%,59.80%,154,13.79%,40,3.58%,23,2.06%,163.31,77.97,36.95,199.42,22.19,41.83,413.04,0.15
14-Jul-21,SWAS,737,100.00%,51.04%,381,26.39%,179,12.40%,116,8.03%,447.48,317.99,186.26,394.65,30.5,74.16,733.93,0.31
14-Jul-21,WMAS,955,91.07%,57.43%,324,19.48%,119,7.16%,59,3.55%,330.82,189.24,88.05,243.17,25.15,50.19,697.18,0.2
14-Jul-21,YAS,524,78.37%,52.40%,238,23.80%,87,8.70%,28,2.80%,204.62,114.64,41.28,232.8,23.91,49.78,398.52,0.2
15-Jul-21,EEAST,877,91.66%,64.91%,322,23.83%,132,9.77%,59,4.37%,317.46,185.26,83.02,252.18,27.8,52.58,626.04,0.23
15-Jul-21,EMAS,830,100.00%,64.89%,295,23.06%,94,7.35%,39,3.05%,529.42,207.67,67.38,166.65,25.51,50.8,543.84,0.41
15-Jul-21,IOW,2,97.06%,6.06%,1,3.03%,1,3.03%,1,3.03%,1.53,1.27,0.77,106.35,12.81,13.6,7.04,0.05
15-Jul-21,LAS,"1,066",90.56%,63.83%,308,18.44%,36,2.16%,36,2.16%,231.06,76.6,16.2,226.4,21.72,35.28,604.54,0.14
15-Jul-21,NEAS,258,75.73%,58.64%,65,14.77%,12,2.73%,1,0.23%,50.53,32.79,11.4,90.52,20.01,58.55,146.73,0.11
15-Jul-21,NWAS,734,73.75%,58.72%,199,15.92%,41,3.28%,14,1.12%,167.55,65.59,18.89,189.7,21.35,40.02,444.85,0.13
15-Jul-21,SCAS,413,84.45%,52.08%,125,15.76%,37,4.67%,10,1.26%,111.48,54.16,20.69,261.92,21.36,35.06,282.32,0.14
